,inv_yhat_test,inv_y_test
0,29.759387066204855,32.40000286443157
1,32.62691222119959,31.199999727196992
2,30.861145656686283,31.700001261713904
3,32.24079230177196,32.900001670918414
4,33.01614755096216,32.40000286443157
5,33.62245223304606,31.199999727196992
6,31.418476743032183,32.09999867008534
7,32.62128156714415,31.500001193513153
8,32.37322724933752,30.29999805627858
9,31.881636231512907,30.79999959079549
10,52.26162490336806,38.700000920710146
11,44.39632411588808,30.59999952259474
12,36.65113576416726,33.59999781757595
13,31.529480286402237,31.79999993179925
14,38.68815308613516,31.199999727196992
15,44.146231959622426,32.29999873828609
16,44.27073379575716,36.000001364015034
17,48.00820591443738,37.70000057970639
18,40.74707376149993,36.79999890878798
19,39.20355162234243,35.599998499583464
20,38.185090701884626,35.599998499583464
21,38.726623766120525,37.70000057970639
22,45.335091094038944,40.49999880648684
23,43.36155775972807,41.000000341003755
24,38.58246374533294,38.9000009889109
25,41.39408338019293,40.900001670918414
26,36.70410046789126,45.40000184142029
27,35.452886750264874,47.90000132991466
28,43.11726812341199,52.000001364015034
29,50.397240051982614,54.299998056278575
30,54.50169495918014,57.300001807319916
31,61.25750591897273,55.20000245522706
32,64.75373833895023,53.39999911339023
33,54.41666771809492,53.09999764707407
34,46.9652090915694,50.40000081840902
35,51.832824953563815,52.400001500416536
36,52.676121791538264,49.400003205435326
37,54.42392700609953,49.400003205435326
38,49.21845826062849,47.79999720376918
39,45.89072261765397,43.40000115941278
40,51.862091260107775,41.7999978857767
41,59.1022148535099,42.69999955669511
42,57.426085900892716,43.999998635984966
43,54.83974971688163,46.900003716940965
44,61.82095597675582,50.70000228472518
45,65.8131388066028,50.70000228472518
46,65.6556960074257,54.00000204602255
47,68.60263138960055,48.999997612973694
48,65.19227190002862,45.99999931799248
49,57.75504267832536,50.40000081840902
50,65.89854524386713,49.7999978857767
51,68.47080752076968,48.70000160271766
52,64.37654180586725,47.50000119351316
53,61.30867557891356,48.89999894288835
54,64.0926548131487,47.29999839728234
55,51.29950598785549,44.09999730607031
56,54.24619584732444,43.20000109121202
57,53.8279561019042,46.49999812447933
58,53.51592675102872,48.59999747657219
59,65.3666639500034,45.20000177321954
60,50.44029927853835,48.49999880648684
61,52.75066794111138,49.099996283059035
62,59.932739054717125,56.900001670918414
63,81.37385776528643,53.09999764707407
64,79.05088560381024,55.39999979539775
65,65.73007301913475,59.00000102301127
66,69.72754822730901,48.89999894288835
67,74.37978338759271,55.49999846548309
68,77.73736640751518,51.09999696506655
69,65.6597662282836,58.79999822678046
70,72.60973381587638,57.99999795397745
71,71.85513341942541,49.7999978857767
72,68.46846687097339,48.89999894288835
73,63.53388059889808,54.699998192680084
74,75.696347065441,59.49999982949812
75,75.52079287465827,61.99999931799248
76,75.51168671029923,79.10000105711165
77,77.14325601982459,68.99999897698872
78,73.20189639010012,71.3000011253124
79,75.13520219306336,77.90000064790713
80,81.50212428291172,83.1999956351519
81,86.9942653397983,91.40000115941278
82,76.8371710464621,87.59999713556843
83,73.00471983301728,77.99999931799249
84,72.61981115893879,72.6999988746876
85,71.70909651395269,65.09999628305904
86,72.77355747737695,65.09999628305904
87,69.2489235363863,64.89999894288835
88,69.68219199943803,59.00000102301127
89,65.64233957222443,56.60000020460225
90,77.4163863899944,62.599996794564674
91,67.07561110430998,61.50000051150564
92,70.25471821324943,63.5999998635985
93,75.19575354839985,67.09999696506655
94,74.25782953153927,72.80000300083307
95,112.86899215316252,93.40000184142029
96,106.17103998303165,96.60000293263232
97,88.88698896750542,105.00000034100376
98,96.21057118470503,95.6999930776237
99,110.65062357652243,144.00000545606014
100,142.59556101767797,144.00000545606014
101,157.3735945103851,137.99999795397744
102,153.20925661521716,123.99999863598497
103,138.61695832149766,146.9999982949812
104,144.22432591229588,188.99999624895867
105,146.39057820256238,167.00000511505638
106,198.56535354076138,195.00000375104133
107,222.12719644783206,188.99999624895867
108,191.9844065801449,193.00000852509396
109,176.332214045331,188.00000954810523
110,185.8622706280846,136.00000272803007
111,185.02596573116833,138.99999556695116
112,166.15288630696,160.9999976129737
113,170.22186318315414,138.99999556695116
114,173.55494849308735,150.00000204602256
115,173.13601037197031,179.9999959079549
116,205.68346053341853,185.99999249791733
117,234.57301521320068,198.00000750208267
118,237.66915474375443,196.99999897698873
119,225.44709991648818,201.99999795397744
120,232.48738166743337,208.9999812447933
121,249.12620446789944,246.0000129581428
122,268.01798726623764,311.00002148323676
123,259.3301717738231,276.99999352092857
124,267.229892116641,254.9999805627858
125,265.12009913661257,253.0000071610789
126,299.3150175668086,256.0000109121203
127,294.1740558202692,246.99999965899624
128,306.29246732928243,269.0000126171391
129,349.1538571446596,266.0000088660977
130,344.1605363852715,332.99999079289853
131,338.7446110323582,279.99999727196996
132,306.711885583691,264.99997851676324
133,301.29774981850073,276.99999352092857
134,299.9242194168222,257.9999843138271
135,316.65086296116067,273.0000030690338
136,321.57314581764007,351.0000132991466
137,337.12431394306395,323.99997953977453
138,322.1524484581345,306.0000006820075
139,370.4464155219455,376.0000300083307
140,358.27820109605426,386.0000279623082
141,340.1495028676711,354.0000170501879
142,325.13152276251236,403.00002011922174
143,340.59423724108865,364.00001500416533
144,337.84121842006823,396.0000259162856
145,351.05791300925927,393.0000221652443
146,341.01904608290687,388.000001364015
147,333.5462733574787,388.000001364015
148,384.28649771749133,468.0000286443157
149,405.5349929531573,453.9999965899624
150,359.57757272842906,435.000031031342
151,340.42826389189634,394.0000088660977
152,366.2655675888204,391.00000511505635
153,364.8234217749314,373.0000262572894
154,368.3567881401621,414.0000047740526
155,351.32384138005585,362.9999846548309
156,333.3341199153356,319.9999890878797
157,329.99442186052335,305.0000139811541
158,321.72035031998087,312.0000081840902
159,316.99618791898706,299.99999317992484
160,301.2211685584987,296.9999894288835
161,294.7133982763624,305.0000139811541
162,302.54046572247273,318.0000156861729
163,387.16356552165564,365.9999884058722
164,356.8910960167692,436.00001773219543
165,352.75664641900016,378.999990110891
166,380.3439050181772,585.0000003410038
167,365.05532615474954,443.0000119351315
168,337.1687917452538,436.00001773219543
169,336.08386510027725,578.0000061380676
170,331.25003589064556,442.0000252342781
171,334.1363353485519,355.00000375104133
172,320.7867093103233,318.0000156861729
173,328.8487365299253,306.9999873828609
174,401.90880809297397,381.99999386193235
175,393.6219257232434,321.00001943721423
176,346.57058726644226,318.0000156861729
177,401.774152528935,332.99999079289853
178,356.58843744916913,394.0000088660977
179,403.625546501148,411.0000010230113
180,416.65911388809417,342.999988746876
181,449.64488209624557,472.00001909621045
182,379.93083761776137,370.00002250624806
183,374.32597981462357,358.99999420293614
184,493.9452968591167,427.99999317992484
185,372.2103815866155,371.9999959079549
186,429.48818814132153,665.0000276213044
187,382.52593623434325,470.00000204602253
188,363.88596152318195,362.9999846548309
189,366.2904035745378,361.000011253124
190,342.34822962783875,336.9999812447933
191,348.0006206268399,325.000009889109
192,322.4100399690505,305.0000139811541
193,317.6972479973702,286.0000047740526
194,307.8049744946239,269.9999993179925
195,297.71139419727547,269.0000126171391
196,305.2511236926342,253.99999386193235
197,298.21651624422555,246.0000129581428
198,282.4308684786015,230.9999942029361
199,256.9501073991336,227.99999045189477
200,246.8486485509557,211.99998499583464
201,240.04758230040454,220.00000954810523
202,218.2493999186365,210.00001159412778
203,197.19762838706245,198.00000750208267
204,207.94312057313184,188.00000954810523
205,233.39636128529773,185.99999249791733
206,262.1488379103426,253.99999386193235
207,351.19538390032596,335.99999454393986
208,387.74649098607716,269.0000126171391
209,400.12939046601235,286.0000047740526
210,464.2916100458343,562.0000006820076
211,414.0699732891756,332.0000040920451
212,356.80901504815483,279.0000105711165
213,316.28124762363007,249.00001670918417
214,333.6364292950873,231.99998090378955
215,311.14144256183846,214.99998874687597
216,285.50378701723673,201.99999795397744
217,271.9393668037616,193.99999522594737
218,263.0073817083538,188.99999624895867
219,253.8104285087326,178.0000006820075
220,225.83199222238628,175.99999454393986
221,207.61990357095726,169.00000034100376
222,199.24891057824348,165.99999658996242
223,179.30670525919865,161.99999522594737
224,203.17308361855456,159.0000023870263
225,200.78127780246265,154.00000341003758
226,149.6567940395271,147.9999959079549
227,129.6485703928943,150.99999965899624
228,146.71877113157663,141.0000017050188
229,117.33298778285835,133.99999658996242
230,107.51929245812218,128.0
231,101.92119471348694,123.99999863598497
232,87.33343586179663,123.00000102301128
233,103.96583142342811,119.99999727196993
234,88.86799096612843,114.99999829498121
235,72.4131246890472,113.00000306903382
236,85.58836413336111,110.99999693096618
237,75.6593549777512,109.00000170501879
238,73.97129907768714,109.00000170501879
239,72.048267035951,109.99999931799249
240,75.01304100672493,106.99999556695114
241,74.9169215953929,105.00000034100376
242,68.71552545780607,105.99999795397746
243,82.20853675628359,105.00000034100376
244,69.58051831889239,101.99999658996242
245,77.33844657101966,100.00000136401503
246,79.73525559425191,99.9000026939297
247,74.57793657943904,97.30000453534998
248,73.91864809742069,98.30000214832367
249,86.79412068600408,96.3000069223763
250,76.4995227652404,91.80000129581428
251,72.62298658593517,89.19999768117444
252,75.50787838032763,87.59999713556843
253,61.694983732415714,83.3000052173575
254,65.37468708642638,78.19999665816317
255,55.94778277651398,75.19999836318196
256,53.1646874240201,72.90000167091841
257,57.063571625622885,71.69999580565377
258,50.414928598928086,69.49999778347558
259,48.89284059199616,69.19999631715942
260,51.87239502966562,68.90000030690338
261,48.91822491175675,67.80000402384435
262,46.038701880533424,67.5999957715534
263,47.13482163286922,65.60000054560601
264,50.684294287607344,64.0
265,46.47405728658536,63.69999853368384
266,47.13349581025732,62.900003716940965
267,45.0409685325142,62.700000920710146
268,46.970329604002565,62.900003716940965
269,44.63817762135557,61.70000330773645
270,42.37722449539116,61.90000064790714
271,44.18272208978015,60.400004228446605
272,44.857988643892845,60.70000023870263
273,41.92259282889557,59.00000102301127
274,40.59152967124851,57.499999147490605
275,40.6843590783214,57.000000341003755
276,43.47446546808392,56.50000153451691
277,36.36580837157406,55.59999713556843
278,41.535046149743614,55.099998329081586
279,42.23832684460015,54.00000204602255
280,38.38610286923972,54.199999386193234
281,41.03707426959553,52.400001500416536
282,51.41349126808726,53.49999778347557
283,53.800484839143415,50.59999815857971
284,47.099220840512885,50.59999815857971
285,36.530060333794935,50.59999815857971
286,37.23101129097544,49.699999215691356
287,33.509642733772566,48.09999867008534
288,41.12852874951535,48.09999867008534
289,42.44594902880424,47.50000119351316
290,34.21664173360855,46.900003716940965
291,37.77469949896318,48.09999867008534
292,32.74528144574681,47.50000119351316
293,38.25790455236607,46.2000021142233
294,31.551937429902416,46.49999812447933
295,44.53088965493489,45.79999652176166
296,40.289468542232804,45.99999931799248
297,33.84192770788527,44.99999897698873
298,43.9024142725077,44.59999884058722
299,36.71443424577982,44.200001432215785
300,43.95716583592468,42.29999942029361
301,34.50962397856587,42.69999955669511
302,40.12264950372018,42.69999955669511
303,33.816491555553434,42.49999948849436
304,-15.662455383920786,41.900002011922176
305,51.94880442377355,41.59999781757595
306,34.79290262057978,41.000000341003755
307,2.980089131562319,40.49999880648684
308,10.881833672688908,40.29999873828609
309,18.773893707082546,40.49999880648684
310,13.922184988400756,40.49999880648684
311,20.605787720386466,40.0
312,15.729750429579484,39.79999993179925
313,22.543518388116155,38.9000009889109
314,18.339727722139227,39.099998329081586
315,21.65683768800816,38.299998056278575
316,20.091128480326983,37.99999931799248
317,22.031772684166754,37.79999924979173
318,21.508640182723454,37.59999918159098
319,22.277339038553542,37.30000044330489
320,21.697709034451268,37.30000044330489
321,22.658461206900963,37.50000051150564
322,25.338919884236045,37.50000051150564
323,24.075727386591527,36.79999890878798
324,23.3752783869431,35.40000115941278
325,22.95439790841935,35.90000269392969
326,23.955497645539552,35.09999969309662
327,24.548194913656143,34.90000235292593
328,23.09474959923533,34.79999822678046
329,24.341017398352747,34.59999815857971
330,23.069166133279953,35.599998499583464
331,23.776364279310723,33.000000341003755
332,23.041754887180613,34.00000068200752
333,24.23968199353525,34.90000235292593
334,26.141582714383095,34.90000235292593
335,28.46047374288112,33.499999147490605
336,19.852600443509488,33.59999781757595
337,21.73656163864582,33.499999147490605
338,25.46412555212771,32.09999867008534
339,22.43527015511238,32.59999747657219
340,21.406677330990863,32.59999747657219
341,22.64361526728386,32.70000160271766
342,22.79627582975592,32.40000286443157
343,23.800387312068565,32.20000006820075
344,21.399066127107787,31.599999863598498
345,21.724209118508696,31.599999863598498
346,20.071541224455835,31.500001193513153
347,20.130035645122845,31.199999727196992
348,20.09394926341483,30.99999965899624
349,23.672246283826293,30.99999965899624
350,20.447998461391045,30.79999959079549
351,24.828958311949556,31.599999863598498
352,22.639310435840315,31.199999727196992
353,29.756418969493463,34.00000068200752
354,26.851912638929193,31.399999795397743
355,25.305266905346564,30.39999945439399
356,23.744217173017464,31.599999863598498
357,23.52713690857587,31.79999993179925
358,27.406215611902258,31.599999863598498
359,25.214941829873908,31.199999727196992
360,25.411147208253382,31.199999727196992
361,26.82486149279851,30.59999952259474
362,25.292630670082616,30.79999959079549
363,26.330356938863822,31.399999795397743
364,32.72136753419159,32.09999867008534
365,28.117849534819722,33.000000341003755
366,23.57479559382224,33.299999079289854
367,31.34118619521306,31.199999727196992
368,32.23282099792022,30.79999959079549
369,29.999682866504873,30.29999805627858
370,30.63077442976499,30.79999959079549
371,26.95716003886079,31.399999795397743
372,31.27927082484376,31.199999727196992
373,31.036868985333086,32.29999873828609
374,31.7381363940012,33.000000341003755
375,32.288565564281086,32.20000006820075
376,32.512580481149485,31.399999795397743
377,32.570654785186385,32.0
378,39.84607090354743,31.500001193513153
379,31.663508403526116,32.20000006820075
380,36.121390517844894,32.09999867008534
381,41.30357007064575,31.599999863598498
382,55.29029479433893,31.199999727196992
383,49.95761527887799,32.09999867008534
384,39.89604841434957,30.39999945439399
385,37.79600814180573,29.39999911339023
386,33.96909755742418,29.59999918159098
387,39.52067966141055,30.99999965899624
388,36.54587472408534,30.59999952259474
389,36.63449205273691,32.09999867008534
390,37.75728375502426,30.89999826088083
391,33.881124043868084,30.79999959079549
392,36.74641494223908,30.39999945439399
393,40.70544402269857,30.89999826088083
394,34.90988054979354,30.79999959079549
395,44.42045081378842,30.39999945439399
396,30.91716302605371,31.500001193513153
397,39.34900745741119,30.29999805627858
398,42.47510075808545,31.500001193513153
399,39.868754473543056,30.79999959079549
400,45.492689390929776,42.29999942029361
401,57.284951265447894,33.299999079289854
402,37.69421988399734,33.000000341003755
403,42.309225617975535,34.09999935209286
404,38.24109715913179,34.00000068200752
405,39.60030813099591,36.70000023870263
406,49.88306912930487,45.59999918159098
407,42.208539484313654,40.0
408,41.83702543785735,37.79999924979173
409,51.77028486430949,37.79999924979173
410,44.23732633957359,40.0
411,53.1095484803338,43.09999969309662
412,47.36530198099313,41.400000477405264
413,43.578106058306865,41.400000477405264
414,42.547688182071454,42.49999948849436
415,43.688514891122615,41.000000341003755
416,43.213900404396355,44.09999730607031
417,45.277360521790314,48.09999867008534
418,45.2015922147478,52.90000030690338
419,43.448734688505,57.59999781757595
420,51.85811924833224,60.59999611255716
421,44.418838548019636,59.899999965899624
422,53.975741674648994,57.99999795397745
423,48.121053606131795,53.79999924979173
424,49.35270462015762,60.59999611255716
425,56.94862607880801,55.099998329081586
426,45.363277100676925,52.400001500416536
427,46.76072414194077,55.99999727196993
428,56.946571872168605,49.400003205435326
429,59.63901205755189,51.799998567784215
430,47.6112911800401,51.09999696506655
431,66.38161935182687,48.89999894288835
432,70.81764176122985,54.199999386193234
433,67.58354847828778,52.90000030690338
434,59.140339073676934,50.20000347823834
435,55.56392439401075,52.90000030690338
436,57.84166581699897,55.59999713556843
437,56.696657037857214,50.40000081840902
438,53.37101106591296,54.199999386193234
439,64.94836145989164,58.50000221652443
440,56.40770682133688,62.099997988077824
441,56.48984235055254,62.300000784308644
442,51.34294168256028,70.19999938619324
443,56.133403398238855,63.5999998635985
444,60.18535463879348,61.00000170501879
445,58.52661142178448,57.0999990110891
446,57.55203904902236,57.499999147490605
447,54.87722193786298,60.09999730607031
448,51.12136835260061,62.399999454393985
449,58.331999212963325,62.900003716940965
450,68.62153936598536,69.59999645356092
451,55.07649362203621,70.40000218242405
452,62.62228480020078,70.10000071610789
453,63.51422787030536,70.10000071610789
454,72.13273775890283,68.69999751067256
455,58.315341861382656,63.000002387026306
456,74.87028319339107,62.49999812447933
457,73.61601681012127,63.79999720376918
458,76.78557854186111,68.19999870418572
459,91.16431572992366,75.49999982949812
460,86.98874926300563,76.59999611255715
461,89.34667294568253,92.19999597615565
462,103.67160246873081,104.00000272803007
463,130.1215235093106,114.99999829498121
464,153.48215783086147,160.9999976129737
465,160.82124617095405,147.9999959079549
466,176.7422042278328,188.99999624895867
467,236.64103659686432,246.99999965899624
468,233.218188185652,200.00000272803007
469,220.69007020926378,196.99999897698873
470,301.78198606726846,290.99998192680084
471,326.1847169617656,246.99999965899624
472,309.2046939849324,220.00000954810523
473,326.85891140006254,196.99999897698873
474,326.4701562035915,275.00002011922174
475,329.1281959298473,319.0000023870263
476,308.85063933089606,286.99999147490604
477,335.9735435644236,237.99998840587222
478,345.2762570336288,260.9999880648685
479,332.2799436252587,243.00000920710147
480,328.91095743966196,239.0000187552067
481,356.0664670885338,227.00000375104133
482,347.9819609011911,244.99998260880832
483,377.3618407928474,260.000001364015
484,346.9183565392074,267.99998226780457
485,328.0018032278734,243.00000920710147
486,323.5828964791021,285.00001807319916
487,331.1606438014553,270.9999860188459
488,321.5554027100933,326.99998329081586
489,308.622314126524,283.9999877238647
490,353.13710840407174,349.9999829498121
491,328.0970223892838,342.999988746876
492,319.5352200616603,292.0000122761353
493,303.6136072775658,262.00001841420294
494,297.9112387677625,230.00000750208267
495,293.65514085330733,243.9999959079549
496,264.8460084998597,299.00000647907143
497,295.38255131509806,299.00000647907143
498,354.88049420992667,344.00001909621045
499,344.1805928623139,315.0000119351315
500,303.89105884735955,312.0000081840902
501,297.4860589138553,342.00000204602253
502,336.62807436200757,361.000011253124
503,316.54097791011753,380.00002046022547
504,314.57245323900713,361.000011253124
505,317.27342124637556,338.0000115941278
506,291.0026008356638,358.00000750208267
507,304.69689710450297,397.0000126171391
508,291.34982450241586,361.000011253124
509,307.1330716015821,365.9999884058722
510,294.24408980811376,371.00000920710147
511,325.0232963537491,397.0000126171391
512,407.5644290795729,445.00002898531943
513,384.15027080813456,472.00001909621045
514,331.9598693137197,387.0000146631616
515,336.50954691171654,424.00000272803004
516,334.264138101066,495.0000187552067
517,376.60556538593613,459.00001739119165
518,361.3470385017113,437.9999911339023
519,351.6780488037759,432.0000272803006
520,365.46817531276014,469.0000153451691
521,386.3455711625398,412.00003137234575
522,360.3056948650631,386.0000279623082
523,342.2606489506121,420.9999989769887
524,369.71866439740035,468.0000286443157
525,378.63925723925405,401.99998976988724
526,368.60401313682877,414.99999147490604
527,327.01283776848504,389.00003171334953
528,414.89270350848534,432.0000272803006
529,375.9898599122461,458.00003069033824
530,386.8347178654256,508.00002046022547
531,364.1222089268646,518.0000184142029
532,346.47357851730885,568.0000081840902
533,337.396745937537,508.00002046022547
534,327.5997352446821,478.0000265982931
535,345.0091719780844,522.0000088660977
536,371.55499964365106,494.00003205435326
537,360.57192877522704,491.0000283033119
538,403.75230169011695,473.00000579706386
539,347.3781714628277,436.00001773219543
540,324.6440783503875,410.0000143221578
541,335.4589716213262,468.0000286443157
542,355.6448227615917,479.0000132991466
543,348.5738561284684,383.0000242112668
544,437.4468775820378,438.50002813281003
545,459.4958641359186,494.00003205435326
546,390.1932938882919,442.0000252342781
547,346.0463908332734,361.99999795397747
548,327.61468484944174,315.0000119351315
549,308.6167271209496,318.0000156861729
550,321.49913981801996,285.00001807319916
551,328.0529810719044,277.99998022178204
552,293.5826843747645,250.99999011089102
553,270.55854710574766,239.0000187552067
554,275.75994017430065,220.99999624895867
555,249.58972951240895,217.99999249791733
556,239.03382450377987,214.99998874687597
557,223.89423973041607,203.99999317992484
558,229.13249394121573,203.0000064790714
559,207.88332215409346,195.99999045189477
560,189.32049613318787,250.00000341003758
561,200.00136674306287,279.99999727196996
562,234.10547450843455,263.00000511505635
563,246.0286027132305,207.00000784308645
564,222.5948680980413,203.0000064790714
565,221.2966749746549,230.00000750208267
566,208.16738646876627,240.00000545606014
567,218.29769696291822,250.49999676046428
568,208.403721169411,260.9999880648685
569,257.42017971580066,224.0
570,234.63665469857142,198.00000750208267
571,187.9333910539028,188.99999624895867
572,203.234256964746,195.00000375104133
573,218.66835986399406,190.00000477405263
574,187.27951498353463,169.00000034100376
575,155.94146602289703,160.9999976129737
576,163.43037777419346,164.00000136401502
577,173.22858880027718,159.0000023870263
578,158.15034105490878,150.99999965899624
579,138.72259855775872,151.99999727196993
580,124.87628554154296,144.00000545606014
581,134.07679609236973,141.9999993179925
582,133.32460181843663,140.0000040920451
583,130.9715995019981,142.99999693096618
584,149.52172381491818,141.0000017050188
585,169.80960327963774,137.00000034100376
586,129.47140120831273,130.49999948849435
587,108.12522612811716,123.99999863598497
588,112.66766899037994,123.00000102301128
589,108.06789930431823,122.00000341003758
590,92.29833054790097,117.00000443304886
591,98.20385000063085,114.99999829498121
592,86.96884009958674,114.00000068200751
593,84.42016164260146,110.99999693096618
594,87.63925894427283,109.99999931799249
595,83.8715547964054,104.00000272803007
596,69.39755479845144,101.99999658996242
597,69.95760300274269,101.99999658996242
598,73.43412267746602,99.5999957715534
599,65.37802892325676,94.39999945439399
600,67.13753465876947,93.69999785167633
601,65.1565265220788,91.09999969309662
602,74.65559813934709,90.80000368284058
603,68.35180539324723,89.19999768117444
604,58.705815716795016,86.99999965899624
605,68.90994397649257,85.19999631715942
606,78.80764898709948,83.9000026939297
607,69.66949574751263,81.60000054560601
608,72.53396550883387,79.30000385334247
609,72.54154397635617,78.69999546465002
610,59.32637708400184,77.59999918159097
611,69.03737844494785,76.4000042284466
612,63.379444088853305,77.30000317133495
613,72.48940040968192,76.6999947826425
614,58.252231613844614,73.4999991474906
615,56.58608179520746,73.4999991474906
616,64.274718083668,72.30000419434623
617,53.00261788585172,70.59999952259474
618,58.92742451114554,70.00000204602254
619,58.37566951825376,70.9000009889109
620,63.26521328591562,70.00000204602254
621,56.97352208118686,68.40000150041654
622,58.68320034755103,68.10000003410038
623,54.10832666386816,65.09999628305904
624,55.28659285753988,64.0
625,56.04492519912062,62.700000920710146
626,50.217359205515805,63.50000119351316
627,61.28680223384742,62.2000021142233
628,51.50555955477185,61.19999904518948
629,46.3324970784503,59.700002625728935
630,56.77386028871424,59.49999982949812
631,51.08285675216427,58.20000075020827
632,49.50756670289263,56.50000153451691
633,53.00150484958495,55.99999727196993
634,45.69058341991987,55.099998329081586
635,57.25355982348282,55.3000011253124
636,45.124454436612346,55.099998329081586
637,43.14555233913233,54.00000204602255
638,58.60969630546298,53.79999924979173
639,53.70943956373343,52.59999884058722
640,45.02264435456343,52.400001500416536
641,57.272421423356505,53.79999924979173
642,54.98313497713058,52.19999870418572
643,56.81227095203816,52.59999884058722
644,56.26727328961893,51.500002557528184
645,50.68722691992789,49.699999215691356
646,69.30233563704105,52.400001500416536
647,67.68744004727677,52.000001364015034
648,40.49640871892049,52.59999884058722
649,56.80210631201366,49.699999215691356
650,53.41350013418498,48.49999880648684
651,51.455508387157934,48.30000146631616
652,46.791084388541044,47.10000105711165
653,42.1851602666513,46.2000021142233
654,45.225427013431116,45.99999931799248
655,48.054165036952874,45.59999918159098
656,40.448038017826995,45.59999918159098
657,41.862786225766996,45.20000177321954
658,48.25226912425802,44.79999890878798
659,54.74202895190108,44.59999884058722
660,45.17792109786842,43.599998499583464
661,58.772379650396125,43.40000115941278
662,40.813632239040906,42.69999955669511
663,57.10671814914072,42.29999942029361
664,45.99925729381464,42.09999935209286
665,50.64514978419577,41.400000477405264
666,46.532319824696785,41.400000477405264
667,49.72473699232639,40.29999873828609
668,34.649773795156996,40.49999880648684
669,48.350049905900015,40.0
670,-15.144500683542033,39.59999713556843
671,54.06640502584979,39.099998329081586
672,38.26704072505583,38.2000021142233
673,3.0592401958861988,38.2000021142233
674,12.924708075207697,37.99999931799248
675,19.85631056439873,37.99999931799248
676,13.633766737743217,37.50000051150564
677,22.47525761981423,36.70000023870263
678,16.019718201314298,36.50000017050188
679,23.591698468108817,36.200001432215785
680,19.404074108300748,36.400001500416536
681,21.974091216459296,36.000001364015034
682,21.82020849651784,35.90000269392969
683,23.04165667809825,36.50000017050188
684,22.971966422041938,36.200001432215785
685,23.513267603722262,36.70000023870263
686,22.38264645514658,35.599998499583464
687,24.36340361307122,34.79999822678046
688,23.027367256614536,34.40000081840902
689,23.662114380162585,34.29999942029361
690,24.04859985561901,34.40000081840902
691,24.364407528135366,34.79999822678046
692,23.938567490952316,34.29999942029361
693,23.59656527374588,34.40000081840902
694,25.176045577198305,34.59999815857971
695,25.069265024369834,34.09999935209286
696,23.16467992193742,33.499999147490605
697,23.954193647168186,33.299999079289854
698,23.73764262055932,33.000000341003755
699,24.62169895574419,32.900001670918414
700,23.27871703474044,33.000000341003755
701,30.042152838566434,32.09999867008534
702,21.894039902213763,32.59999747657219
703,25.984933771955102,32.20000006820075
704,27.974497010931557,32.09999867008534
705,27.876555275515692,32.09999867008534
